song_id,language,singer,valence,arousal,genre,main_genre
english_Ain't_It_Funny,English,Danny Brown,0.61,0.59,Hip-Hop,Hip-Hop
english_Daydreamin',English,Lupe Fiasco,0.81,0.51,Hip-Hop,Hip-Hop
english_Lost_Ones,English,Lauryn Hill,0.4,0.6,Hip-Hop,Hip-Hop
english_Electric_Relaxation,English,A Tribe Called Quest,0.73,0.48,Hip-Hop,Hip-Hop
english_Rebirth_of_Slick_(Cool_Like_Dat),English,Digable Planets,0.75,0.55,Hip-Hop,Hip-Hop
english_Potholderz,English,MF DOOM,0.5,0.7,Hip-Hop,Hip-Hop
english_Shadowboxin',English,GZA,0.45,0.8,Hip-Hop,Hip-Hop
english_Country_Grammar,English,Nelly,0.7,0.75,Hip-Hop,Hip-Hop
english_Dirt_Road_Anthem,English,Jason Aldean,0.65,0.6,Hip-Hop,Hip-Hop
english_Raise_Hell,English,Brantley Gilbert,0.18,0.4,Hip-Hop,Hip-Hop
english_Ride_Through_the_Country,English,Colt Ford ft. John Michael Montgomery,0.65,0.7,Hip-Hop,Hip-Hop
english_Hit_'Em_Up,English,2Pac,0.77,0.59,Hip-Hop,Hip-Hop
english_Protect_Ya_Neck,English,Wu-Tang Clan,0.45,0.85,Hip-Hop,Hip-Hop
english_Ante_Up,English,M.O.P.,0.4,0.95,Hip-Hop,Hip-Hop
english_Bring_Da_Ruckus,English,Wu-Tang Clan,0.45,0.9,Hip-Hop,Hip-Hop
english_NY_State_of_Mind,English,Nas,0.52,0.53,Hip-Hop,Hip-Hop
english_Twinz_(Deep_Cover_'98),English,Big Pun,0.4,0.9,Hip-Hop,Hip-Hop
english_Simon_Says,English,Pharoahe Monch,0.5,0.85,Hip-Hop,Hip-Hop
english_The_What,English,The Notorious B.I.G. ft. Method Man,0.69,0.66,Hip-Hop,Hip-Hop
english_Slow_Jamz,English,"Twista ft. Kanye West, Jamie Foxx",0.7,0.4,Hip-Hop R&B,R&B
english_Poetic_Justice,English,Kendrick Lamar ft. Drake,0.65,0.45,Hip-Hop R&B,R&B
english_You_Got_Me,English,The Roots ft. Erykah Badu,0.47,0.78,Hip-Hop R&B,R&B
english_I'll_Be_Missing_You,English,Puff Daddy ft. Faith Evans,0.66,0.48,Hip-Hop R&B,R&B
english_One_Dance,English,Drake ft. Wizkid,0.57,0.61,Hip-Hop R&B,R&B
english_Love_Lockdown,English,Kanye West,0.6,0.7,Hip-Hop R&B,R&B
english_Come_Through_and_Chill,English,Miguel ft. J. Cole,0.7,0.45,Hip-Hop R&B,R&B
english_Focus,English,H.E.R.,0.65,0.89,Hip-Hop R&B,R&B
english_Ascension_(Don't_Ever_Wonder),English,Maxwell,0.78,0.49,Hip-Hop Soul,R&B
english_Love,English,Keyshia Cole,0.63,0.67,Hip-Hop Soul,R&B
english_Brown_Sugar,English,D'Angelo,0.83,0.69,Hip-Hop Soul,R&B
english_So_Beautiful,English,Musiq Soulchild,0.91,0.74,Hip-Hop Soul,R&B
english_Fortunate,English,Maxwell,0.41,0.11,Hip-Hop Soul,R&B
english_Back_to_the_World,English,Tevin Campbell,0.6,0.35,Hip-Hop Soul,R&B
english_Can't_Hold_Us,English,Macklemore & Ryan Lewis,0.85,0.9,Pop Rap,Hip-Hop
english_Love_the_Way_You_Lie,English,Eminem ft. Rihanna,0.77,0.63,Pop Rap,Hip-Hop
english_See_You_Again,English,Wiz Khalifa ft. Charlie Puth,0.59,0.47,Pop Rap,Hip-Hop
english_Old_Town_Road_(Remix),English,Lil Nas X ft. Billy Ray Cyrus,0.85,0.75,Pop Rap,Hip-Hop
english_I_Like_It,English,Cardi B ft. Bad Bunny & J Balvin,0.9,0.85,Pop Rap,Hip-Hop
english_The_Hills_(Remix),English,The Weeknd ft. Eminem,0.4,0.8,Pop Rap,Hip-Hop
english_Empire_State_of_Mind,English,Jay-Z ft. Alicia Keys,0.77,0.76,Pop Rap,Hip-Hop
english_Bring_Me_to_Life,English,Evanescence,0.61,0.72,Rap Metal,Hip-Hop
english_Papercut,English,Linkin Park,0.51,0.49,Rap Metal,Hip-Hop
english_Break_Stuff,English,Limp Bizkit,0.39,0.83,Rap Metal,Hip-Hop
english_Rollin',English,Limp Bizkit,0.81,0.75,Rap Metal,Hip-Hop
english_Bodies,English,Drowning Pool,0.37,0.73,Rap Metal,Hip-Hop
english_Last_Resort,English,Papa Roach,0.89,0.77,Rap Metal,Hip-Hop
english_Faint,English,Linkin Park,0.45,0.9,Rap Metal,Hip-Hop
english_Killing_in_the_Name,English,Rage Against the Machine,0.3,0.95,Rap Rock,Hip-Hop
english_Nookie,English,Limp Bizkit,0.55,0.85,Rap Rock,Hip-Hop
english_My_Generation,English,Limp Bizkit,0.61,0.67,Rap Rock,Hip-Hop
english_Psycho_Social,English,Slipknot,0.4,0.95,Rap Rock,Hip-Hop
english_By_the_Way,English,Red Hot Chili Peppers,0.64,0.82,Rap Rock,Hip-Hop
english_Give_It_Away,English,Red Hot Chili Peppers,0.39,0.19,Rap Rock,Hip-Hop
english_Boom,English,P.O.D.,0.86,0.78,Rap Rock,Hip-Hop
english_Alive,English,P.O.D.,0.77,0.91,Rap Rock,Hip-Hop
english_Mask_Off,English,Future,0.64,0.56,Trap Hip-Hop,Hip-Hop
english_Bad_and_Boujee,English,Migos ft. Lil Uzi Vert,0.7,0.85,Trap Hip-Hop,Hip-Hop
english_Black_Beatles,English,Rae Sremmurd,0.75,0.7,Trap Hip-Hop,Hip-Hop
english_XO_TOUR_Llif3,English,Lil Uzi Vert,0.25,0.48,Trap Hip-Hop,Hip-Hop
english_Life_Is_Good,English,Future ft. Drake,0.87,0.65,Trap Hip-Hop,Hip-Hop
english_Stir_Fry,English,Migos,0.8,0.85,Trap Hip-Hop,Hip-Hop
english_No_Role_Modelz,English,J. Cole,0.65,0.7,Trap Hip-Hop,Hip-Hop
english_Bank_Account,English,21 Savage,0.83,0.69,Trap Hip-Hop,Hip-Hop
english_California_Love,English,2Pac ft. Dr. Dre,0.85,0.9,West Coast Hip-Hop,Hip-Hop
english_Regulate,English,Warren G ft. Nate Dogg,0.7,0.65,West Coast Hip-Hop,Hip-Hop
english_Gin_and_Juice,English,Snoop Dogg,0.8,0.7,West Coast Hip-Hop,Hip-Hop
english_The_Next_Episode,English,Dr. Dre ft. Snoop Dogg,0.85,0.95,West Coast Hip-Hop,Hip-Hop
english_Boyz-N-The-Hood,English,Eazy-E,0.49,0.43,West Coast Hip-Hop,Hip-Hop
english_Nuthin'_but_a_'G'_Thang,English,Dr. Dre ft. Snoop Dogg,0.85,0.7,West Coast Hip-Hop,Hip-Hop
english_Ambitionz_Az_a_Ridah,English,2Pac,0.55,0.9,West Coast Hip-Hop,Hip-Hop
english_California_Love_(Remix),English,2Pac ft. Dr. Dre,0.8,0.85,West Coast Hip-Hop,Hip-Hop
english_Thinkin_Bout_You,English,Frank Ocean,0.87,0.54,Alternative R&B,R&B
english_The_Worst,English,Jhene Aiko,0.65,0.52,Alternative R&B,R&B
english_Just_the_Two_of_Us,English,Bill Withers & Grover Washington Jr.,0.8,0.6,Blue-Eyed Soul,R&B
english_How_Deep_Is_Your_Love,English,Bee Gees,0.84,0.6,Blue-Eyed Soul,R&B
english_Careless_Whisper,English,George Michael,0.86,0.68,Blue-Eyed Soul,R&B
english_She's_Gone,English,Hall & Oates,0.61,0.57,Blue-Eyed Soul,R&B
english_Sara_Smile,English,Hall & Oates,0.77,0.58,Blue-Eyed Soul,R&B
english_When_a_Man_Loves_a_Woman,English,Percy Sledge,0.87,0.66,Country Soul,R&B
english_A_Change_Is_Gonna_Come,English,Sam Cooke,0.86,0.76,Country Soul,R&B
english_I'd_Rather_Go_Blind,English,Etta James,0.42,0.51,Country Soul,R&B
english_These_Arms_of_Mine,English,Otis Redding,0.45,0.3,Country Soul,R&B
english_Take_Me_to_the_River,English,Al Green,0.8,0.59,Country Soul,R&B
english_Le_Freak,English,Chic,0.94,0.96,Disco,R&B
english_I_Will_Survive,English,Gloria Gaynor,0.53,0.49,Disco,R&B
english_Don't_Leave_Me_This_Way,English,Thelma Houston,0.8,0.7,Disco,R&B
english_Get_Up_(I_Feel_Like_Being_a)_Sex_Machine,English,James Brown,0.8,0.85,Funk,R&B
english_Give_Up_the_Funk_(Tear_the_Roof_Off_the_Sucker),English,Parliament,0.9,0.85,Funk,R&B
english_Flash_Light,English,Parliament,0.83,0.77,Funk,R&B
english_Can't_Stop_the_Feeling!,English,Justin Timberlake,0.9,0.85,Funk Pop,R&B
english_Treasure,English,Bruno Mars,0.77,0.58,Funk Pop,R&B
english_Kiss,English,Prince,0.73,0.71,Funk Pop,R&B
english_24K_Magic,English,Bruno Mars,0.95,0.85,Funk Pop,R&B
english_Are_You_Gonna_Go_My_Way,English,Lenny Kravitz,0.9,0.9,Funk Rock,R&B
english_Fly_Away,English,Lenny Kravitz,0.38,0.71,Funk Rock,R&B
english_Can't_Stop,English,Red Hot Chili Peppers,0.36,0.79,Funk Rock,R&B
english_Higher_Ground,English,Red Hot Chili Peppers,0.8,0.85,Funk Rock,R&B
english_Boogie_Wonderland,English,"Earth, Wind & Fire",0.95,0.9,Disco Funk,R&B
english_Get_Down_On_It,English,Kool & The Gang,0.9,0.8,Disco Funk,R&B
english_I_Want_Your_Love,English,Chic,0.7,0.57,Disco Soul,R&B
english_He's_the_Greatest_Dancer,English,Sister Sledge,0.9,0.8,Disco Soul,R&B
english_Love_Hangover,English,Diana Ross,0.68,0.64,Disco Soul,R&B
english_Ring_My_Bell,English,Anita Ward,0.89,0.87,Disco Soul,R&B
english_Good_Times,English,Chic,0.31,0.44,Disco Funk,R&B
english_Oceans_(Where_Feet_May_Fail),English,Hillsong United,0.6,0.4,Gospel Pop,R&B
english_Poison,English,Bell Biv DeVoe,0.77,0.84,Hip-Hop R&B,R&B
english_No_Diggity,English,Blackstreet ft. Dr. Dre,0.61,0.52,Hip-Hop R&B,R&B
english_Dilemma,English,Nelly ft. Kelly Rowland,0.37,0.48,Hip-Hop R&B,R&B
english_Yeah!,English,Usher ft. Lil Jon & Ludacris,0.92,0.64,Hip-Hop R&B,R&B
english_If_I_Ruled_the_World_(Imagine_That),English,Nas ft. Lauryn Hill,0.7,0.6,Hip-Hop Soul,R&B
english_Ex-Factor,English,Lauryn Hill,0.45,0.35,Hip-Hop Soul,R&B
english_You_Know_How_We_Do_It,English,Ice Cube,0.75,0.6,Hip-Hop Soul,R&B
english_Hey!_Lover,English,LL Cool J ft. Boyz II Men,0.88,0.75,Hip-Hop Soul,R&B
english_All_I_Need,English,Method Man ft. Mary J. Blige,0.66,0.55,Hip-Hop Soul,R&B
english_Take_Me_to_the_King,English,Tamela Mann,0.45,0.35,Gospel Pop,R&B
english_I_Smile,English,Kirk Franklin,0.9,0.75,Gospel Pop,R&B
english_Ignition_(Remix),English,R. Kelly,0.84,0.69,Hip-Hop R&B,R&B
english_Break_Every_Chain,English,Tasha Cobbs Leonard,0.55,0.5,Gospel Pop,R&B
english_You_Are_Good,English,Israel & New Breed,0.73,0.61,Gospel Pop,R&B
english_I_Heard_It_Through_the_Grapevine,English,Marvin Gaye,0.8,0.71,Motown Soul,R&B
english_On_&_On,English,Erykah Badu,0.86,0.88,Neo-Soul,R&B
english_Come_Down,English,Anderson .Paak,0.84,0.69,Neo-Soul Funk Pop,R&B
english_Put_Your_Records_On,English,Corinne Bailey Rae,0.82,0.56,Neo-Soul Funk Pop,R&B
english_My_Girl,English,The Temptations,0.88,0.71,Motown Soul,R&B
english_Stop!_In_the_Name_of_Love,English,The Supremes,0.5,0.79,Motown Soul,R&B
"english_Signed,_Sealed,_Delivered_I'm_Yours",English,Stevie Wonder,0.82,0.64,Motown Soul,R&B
english_Irreplaceable,English,Beyoncé,0.2,0.25,Pop R&B,R&B
english_No_Air,English,Jordin Sparks & Chris Brown,0.65,0.66,Pop R&B,R&B
english_Let_Me_Love_You,English,Mario,0.71,0.52,Pop R&B,R&B
english_We_Belong_Together,English,Mariah Carey,0.77,0.59,Pop R&B,R&B
english_If_I_Ain't_Got_You,English,Alicia Keys,0.55,0.4,Pop Soul,R&B
english_Ordinary_People,English,John Legend,0.81,0.59,Pop Soul,R&B
english_When_I_Was_Your_Man,English,Bruno Mars,0.35,0.3,Pop Soul Ballad,R&B
english_Too_Good_at_Goodbyes,English,Sam Smith,0.3,0.35,Pop Soul Ballad,R&B
english_Rock_with_You,English,Michael Jackson,0.87,0.71,Post-Disco,R&B
english_Tighten_Up,English,Archie Bell & The Drells,0.8,0.7,Psychedelic Soul,R&B
english_Ball_of_Confusion,English,The Temptations,0.55,0.75,Psychedelic Soul,R&B
english_Papa_Was_a_Rollin'_Stone,English,The Temptations,0.45,0.7,Psychedelic Soul,R&B
english_Ain't_No_Stoppin'_Us_Now,English,McFadden & Whitehead,0.9,0.8,Post-Disco,R&B
english_Cloud_Nine,English,The Temptations,0.62,0.38,Psychedelic Soul,R&B
english_Say_My_Name,English,Destiny's Child,0.78,0.8,R&B,R&B
english_Boo'd_Up,English,Ella Mai,0.75,0.5,R&B,R&B
english_We_Found_Love,English,Rihanna ft. Calvin Harris,0.84,0.5,R&B Pop,R&B
english_Umbrella,English,Rihanna ft. Jay-Z,0.28,0.24,R&B Pop,R&B
english_Ain't_No_Sunshine,English,Bill Withers,0.87,0.72,R&B Soul,R&B
english_Let's_Stay_Together,English,Al Green,0.8,0.45,R&B Soul,R&B
english_Neither_One_of_Us_(Wants_to_Be_the_First_to_Say_Goodbye),English,Gladys Knight & The Pips,0.4,0.35,R&B Soul,R&B
"english_No_Woman,_No_Cry",English,Bob Marley & The Wailers,0.6,0.45,Reggae,R&B
english_Three_Little_Birds,English,Bob Marley & The Wailers,0.88,0.63,Reggae,R&B
english_Is_This_Love,English,Bob Marley & The Wailers,0.34,0.7,Reggae,R&B
english_Electric_Avenue,English,Eddy Grant,0.85,0.75,Reggae,R&B
english_Sweat_(A_La_La_La_La_Long),English,Inner Circle,0.9,0.7,Reggae,R&B
english_Temperature,English,Sean Paul,0.88,0.89,Reggae Fusion,R&B
english_Turn_Me_On,English,Kevin Lyttle,0.78,0.68,Reggae Fusion,R&B
english_Cheerleader_(Remix),English,OMI,0.9,0.7,Reggae Fusion,R&B
english_Rude,English,MAGIC!,0.8,0.65,Reggae Fusion,R&B
english_Get_Busy,English,Sean Paul,0.64,0.61,Reggae Fusion,R&B
english_What’s_Going_On,English,Marvin Gaye,0.59,0.57,Retro Soul,R&B
english_Sitting_On_The_Dock_of_the_Bay,English,Otis Redding,0.85,0.83,Retro Soul,R&B
english_Chain_of_Fools,English,Aretha Franklin,0.45,0.78,Retro Soul,R&B
english_Let's_Get_It_On,English,Marvin Gaye,0.84,0.78,Soul,R&B
english_A_Natural_Woman,English,Aretha Franklin,0.79,0.67,Soul,R&B
english_Try_a_Little_Tenderness,English,Otis Redding,0.47,0.78,Soul,R&B
english_Valerie,English,Amy Winehouse,0.78,0.57,Soul Pop,R&B
english_Rehab,English,Amy Winehouse,0.79,0.75,Soul Pop,R&B
english_All_I_Ask,English,Adele,0.4,0.3,Soul Pop Ballad,R&B
english_I_Have_Nothing,English,Whitney Houston,0.86,0.63,Soul Pop Ballad,R&B
english_If_I_Were_a_Boy,English,Beyoncé,0.4,0.35,Soul Pop Ballad,R&B
english_Cherry_Wine_(Live),English,Hozier,0.4,0.35,Acoustic Folk,Country
english_Springsteen,English,Eric Church,0.6,0.55,Country,Country
english_Whiskey_Lullaby,English,Brad Paisley ft. Alison Krauss,0.42,0.62,Country Ballad,Country
english_Boot_Scootin'_Boogie,English,Brooks & Dunn,0.78,0.85,Country Dance,Country
english_Follow_You_to_Virgie,English,Tyler Childers,0.45,0.4,Country Folk,Country
english_Body_Like_a_Back_Road,English,Sam Hunt,0.75,0.8,Country Dance,Country
english_Save_a_Horse_(Ride_a_Cowboy),English,Big & Rich,0.94,0.9,Country Dance,Country
english_Die_a_Happy_Man,English,Thomas Rhett,0.62,0.5,Country Pop,Country
hindi_Saiyyan,Hindi,Kailash Kher,0.48,0.4,Folk Fusion,Country
english_Only_in_America,English,Brooks & Dunn,0.68,0.6,Country Patriotic,Country
"english_Save_a_Horse,_Ride_a_Cowboy",English,Big & Rich,0.8,0.88,Country Rock,Country
english_Tequila,English,Dan + Shay,0.58,0.45,Country Pop,Country
english_Yours,English,Russell Dickerson,0.84,0.56,Country Pop Ballad,Country
english_Speechless,English,Dan + Shay,0.76,0.64,Country Pop Ballad,Country
english_I_Don't_Dance,English,Lee Brice,0.79,0.67,Country Pop Ballad,Country
gujarati_Mor_Bani_Thanghat_Kare,Gujarati,Osman Mir,0.65,0.6,Gujarati Folk Fusion,Country
hindi_O_Ri_Chiraiya,Hindi,Ram Sampath,0.4,0.35,Indian Film Folk Ballad,Country
english_Little_Lion_Man,English,Mumford & Sons,0.77,0.66,Indie Folk Rock,Country
english_Travelin'_Soldier,English,The Chicks,0.45,0.4,Patriotic Country,Country
english_Mountain_Sound,English,Of Monsters and Men,0.73,0.68,Indie Folk Rock,Country
english_American_Soldier,English,Toby Keith,0.6,0.55,Patriotic Country,Country
english_If_You're_Reading_This,English,Tim McGraw,0.42,0.38,Patriotic Country,Country
punjabi_Lahore,Punjabi,Guru Randhawa,0.72,0.68,Punjabi Folk Pop,Country
punjabi_Sohnea,Punjabi,Millind Gaba,0.7,0.65,Punjabi Folk Pop,Country
punjabi_Khaab,Punjabi,Akhil,0.6,0.5,Punjabi Folk Pop,Country
punjabi_3_Peg,Punjabi,Sharry Mann,0.8,0.85,Punjabi Folk Dance,Country
english_Blue_Suede_Shoes,English,Carl Perkins,0.73,0.48,Rockabilly,Country
english_The_Weight,English,The Band,0.6,0.5,Roots Rock,Country
english_Have_Love_Will_Travel,English,The Sonics,0.72,0.68,Roots Rock,Country
english_Mary_Jane's_Last_Dance,English,Tom Petty and the Heartbreakers,0.58,0.52,Roots Rock,Country
english_Ramblin'_Man,English,The Allman Brothers Band,0.7,0.65,Southern Rock,Country
english_La_Grange,English,ZZ Top,0.78,0.75,Southern Rock,Country
english_Be-Bop-A-Lula,English,Gene Vincent,0.78,0.75,Rockabilly,Country
english_Rock_This_Town,English,Stray Cats,0.41,0.82,Rockabilly,Country
english_Simple_Man,English,Lynyrd Skynyrd,0.43,0.41,Southern Rock,Country
english_Midnight_Rider,English,The Allman Brothers Band,0.45,0.78,Southern Rock,Country
english_Sharp_Dressed_Man,English,ZZ Top,0.75,0.7,Southern Rock,Country
english_Fortunate_Son,English,Creedence Clearwater Revival,0.65,0.6,Roots Rock,Country
english_The_Night_They_Drove_Old_Dixie_Down,English,The Band,0.55,0.48,Roots Rock,Country
english_Take_It_Easy,English,Eagles,0.4,0.49,Roots Rock,Country
english_That'll_Be_the_Day,English,Buddy Holly,0.78,0.75,Rockabilly,Country
english_Summertime_Blues,English,Eddie Cochran,0.8,0.78,Rockabilly,Country
english_Great_Balls_of_Fire,English,Jerry Lee Lewis,0.81,0.56,Rockabilly,Country
english_Where_the_Stars_and_Stripes_and_the_Eagle_Fly,English,Aaron Tippin,0.65,0.6,Patriotic Country,Country
english_Arlington,English,Trace Adkins,0.48,0.42,Patriotic Country,Country
english_Some_Gave_All,English,Billy Ray Cyrus,0.45,0.78,Patriotic Country,Country
hindi_Ae_Mere_Watan_Ke_Logon,Hindi,Lata Mangeshkar,0.4,0.35,Indian Patriotic Song,Country
english_It_Never_Entered_My_Mind,English,Miles Davis,0.86,0.43,Cool Jazz,Jazz
english_My_Foolish_Heart,English,Bill Evans,0.87,0.61,Cool Jazz,Jazz
english_Skylark,English,Carmen McRae,0.48,0.32,Cool Jazz,Jazz
english_Blue_Train,English,John Coltrane,0.68,0.6,Hard Bop,Jazz
english_I_Fall_in_Love_Too_Easily,English,Chet Baker,0.31,0.23,Jazz Ballad,Jazz
english_In_the_Wee_Small_Hours_of_the_Morning,English,Frank Sinatra,0.59,0.43,Jazz Ballad,Jazz
english_Tenderly,English,Billie Holiday,0.99,0.87,Jazz Ballad,Jazz
english_My_One_and_Only_Love,English,John Coltrane & Johnny Hartman,0.34,0.25,Jazz Ballad,Jazz
english_Breezin',English,George Benson,0.75,0.55,Smooth Jazz,Jazz
english_Songbird,English,Kenny G,0.8,0.6,Smooth Jazz,Jazz
english_Feels_So_Good,English,Chuck Mangione,0.89,0.76,Smooth Jazz,Jazz
english_The_Girl_from_Ipanema,English,Stan Getz & Astrud Gilberto,0.81,0.6,Smooth Jazz,Jazz
english_Sidewinder,English,Lee Morgan,0.8,0.57,Soul Jazz,Jazz
english_Compared_to_What,English,Les McCann & Eddie Harris,0.77,0.68,Soul Jazz,Jazz
english_Take_the_'A'_Train,English,Duke Ellington,0.75,0.65,Swing Jazz,Jazz
"english_Sing,_Sing,_Sing",English,Benny Goodman,0.63,0.53,Swing Jazz,Jazz
english_It_Don't_Mean_a_Thing_(If_It_Ain't_Got_That_Swing),English,Duke Ellington,0.62,0.48,Swing Jazz,Jazz
english_In_the_Mood,English,Glenn Miller,0.78,0.96,Swing Jazz,Jazz
english_One_O'Clock_Jump,English,Count Basie,0.78,0.72,Swing Jazz,Jazz
english_Stompin'_at_the_Savoy,English,Benny Goodman,0.89,0.78,Swing Jazz,Jazz
english_Caravan,English,Duke Ellington,0.3,0.85,Swing Jazz,Jazz
"english_A-Tisket,_A-Tasket",English,Ella Fitzgerald,0.85,0.8,Swing Jazz,Jazz
english_Begin_the_Beguine,English,Artie Shaw,0.67,0.59,Swing Jazz,Jazz
"english_A_Love_Supreme,_Part_I_–_Acknowledgement",English,John Coltrane,0.65,0.55,Modal Jazz,Jazz
english_Teen_Town,English,Weather Report,0.73,0.76,Jazz Fusion,Jazz
english_Oye_Como_Va,English,Tito Puente,0.78,0.8,Afro-Cuban Jazz,Jazz
english_Tin_Tin_Deo,English,Chano Pozo,0.8,0.75,Afro-Cuban Jazz,Jazz
english_Misty,English,Ella Fitzgerald,0.64,0.53,Jazz Vocal,Jazz
english_My_Funny_Valentine,English,Chet Baker,0.55,0.54,Jazz Vocal,Jazz
english_God_Bless_the_Child,English,Billie Holiday,0.45,0.54,Jazz Vocal,Jazz
english_The_Nearness_of_You,English,Sarah Vaughan,0.63,0.53,Jazz Vocal,Jazz
english_Someone_to_Watch_Over_Me,English,George Gershwin standard (multiple versions exist),0.74,0.58,Jazz Vocal,Jazz
english_There_Will_Never_Be_Another_You,English,Chet Baker,0.6,0.5,Jazz Standard,Jazz
english_Cantaloop_(Flip_Fantasia),English,Us3,0.85,0.75,Jazz Rap,Jazz
english_The_World_Is_Yours,English,Nas,0.6,0.33,Jazz Rap,Jazz
english_Passing_Me_By,English,The Pharcyde,0.68,0.58,Jazz Rap,Jazz
english_Jazz_(We've_Got),English,A Tribe Called Quest,0.74,0.52,Jazz Rap,Jazz
english_Respiration,English,Black Star,0.86,0.35,Jazz Rap,Jazz
english_Mass_Appeal,English,Gang Starr,0.77,0.67,Jazz Rap,Jazz
english_Salt_Peanuts,English,Dizzy Gillespie,0.59,0.73,Jazz,Jazz
english_Scrapple_from_the_Apple,English,Charlie Parker,0.79,0.73,Jazz,Jazz
english_Angel_Eyes,English,Chet Baker,0.75,0.71,Jazz Ballad,Jazz
english_Spring_Can_Really_Hang_You_Up_the_Most,English,Ella Fitzgerald,0.35,0.25,Jazz Ballad,Jazz
"english_I_Loves_You,_Porgy",English,Nina Simone,0.34,0.24,Jazz Ballad,Jazz
english_The_Creator_Has_a_Master_Plan,English,Pharoah Sanders,0.7,0.6,Modal Jazz,Jazz
english_I_Can't_Get_Started,English,Lester Young,0.33,0.25,Jazz Ballad,Jazz
english_Star_Eyes,English,Charlie Parker,0.33,0.24,Jazz Ballad,Jazz
english_Search_for_Peace,English,McCoy Tyner,0.4,0.35,Modal Jazz,Jazz
english_Crystal_Silence,English,Chick Corea,0.35,0.3,Jazz,Jazz
english_Windows,English,Chick Corea,0.7,0.56,Modern Jazz,Jazz
english_Nature_Boy,English,Nat King Cole,0.53,0.56,Jazz Vocal,Jazz
english_You_Don't_Know_What_Love_Is,English,Dinah Washington,0.31,0.67,Jazz Ballad,Jazz
english_Good_Morning_Heartache,English,Billie Holiday,0.26,0.2,Jazz Ballad,Jazz
english_The_Very_Thought_of_You,English,Billie Holiday,0.88,0.44,Jazz Vocal,Jazz
english_Embraceable_You,English,Ella Fitzgerald,0.58,0.51,Jazz Vocal,Jazz
english_You_Go_to_My_Head,English,Billie Holiday,0.33,0.27,Jazz Ballad,Jazz
english_Almost_Like_Being_in_Love,English,Ella Fitzgerald,0.7,0.65,Swing Jazz,Jazz
english_Detour_Ahead,English,Sarah Vaughan,0.3,0.25,Jazz Ballad,Jazz
english_I'm_Glad_There_Is_You,English,Julie London,0.85,0.61,Cool Jazz,Jazz
english_East_of_the_Sun,English,Frank Sinatra,0.38,0.32,Jazz Vocal,Jazz
english_Black_Coffee,English,Peggy Lee,0.87,0.51,Jazz Ballad,Jazz
english_But_Not_for_Me,English,Chet Baker,0.86,0.34,Jazz Vocal,Jazz
english_You're_My_Thrill,English,Billie Holiday,0.31,0.25,Jazz Ballad,Jazz
english_Clint_Eastwood,English,Gorillaz,0.65,0.7,Alternative Hip-Hop,Hip-Hop
english_The_Show_Goes_On,English,Lupe Fiasco,0.61,0.91,Alternative Hip-Hop,Hip-Hop
english_The_Light,English,Common,0.47,0.78,Alternative Hip-Hop,Hip-Hop
english_Sunshine,English,Atmosphere,0.83,0.59,Alternative Hip-Hop,Hip-Hop
english_Heard_'Em_Say,English,Kanye West,0.63,0.42,Alternative Hip-Hop,Hip-Hop
english_Re_Definition,English,Black Star,0.65,0.48,Alternative Hip-Hop,Hip-Hop
english_Survival_of_the_Fittest,English,Mobb Deep,0.87,0.84,Hardcore Hip-Hop,Hip-Hop
english_Still_Not_a_Player,English,Big Pun,0.45,0.8,Hardcore Hip-Hop,Hip-Hop
english_Ruff_Ryders'_Anthem,English,DMX,0.4,0.92,Hardcore Hip-Hop,Hip-Hop
english_Who_Shot_Ya,English,The Notorious B.I.G.,0.3,0.85,Hardcore Hip-Hop,Hip-Hop
english_Hip_Hop,English,Dead Prez,0.76,0.57,Hardcore Hip-Hop,Hip-Hop
english_Grindin',English,Clipse,0.35,0.8,Hardcore Hip-Hop,Hip-Hop
english_What’s_My_Name,English,DMX,0.33,0.83,Hardcore Hip-Hop,Hip-Hop
english_Good_Life,English,OneRepublic ft. B.o.B,0.87,0.65,Pop Rap,Hip-Hop
english_Thrift_Shop,English,Macklemore & Ryan Lewis,0.74,0.73,Pop Rap,Hip-Hop
english_Rockstar,English,Post Malone ft. 21 Savage,0.9,0.77,Pop Rap,Hip-Hop
english_Without_Me,English,Eminem,0.76,0.74,Pop Rap,Hip-Hop
english_In_My_Feelings,English,Drake,0.65,0.7,Pop Rap,Hip-Hop
english_Roses_(Imanbek_Remix),English,SAINt JHN,0.8,0.85,Pop Rap,Hip-Hop
english_Lucid_Dreams,English,Juice WRLD,0.75,0.49,Pop Rap,Hip-Hop
english_Ric_Flair_Drip,English,Offset & Metro Boomin,0.51,0.64,Trap Hip-Hop,Hip-Hop
english_Tunnel_Vision,English,Kodak Black,0.4,0.24,Trap Hip-Hop,Hip-Hop
english_No_Limit,English,G-Eazy ft. A$AP Rocky & Cardi B,0.36,0.42,Trap Hip-Hop,Hip-Hop
english_Who_Am_I_(What's_My_Name),English,Snoop Dogg,0.7,0.8,West Coast Hip-Hop,Hip-Hop
english_Keep_Their_Heads_Ringin',English,Dr. Dre,0.75,0.88,West Coast Hip-Hop,Hip-Hop
english_Let_Me_Ride,English,Dr. Dre,0.65,0.85,West Coast Hip-Hop,Hip-Hop
english_How_We_Do,English,The Game,0.7,0.8,West Coast Hip-Hop,Hip-Hop
